2023-01-29,Spell: Acumen,6,56.7
2023-01-30,Spell: Aegis,14,51.1
2023-01-29,Spell: Aegis of Ro,12,43.8
2023-01-27,Spell: Aegolism,17,223.5
2023-01-29,Spell: Allure,25,893
2023-01-02,Spell: Animate Dead,1,20
2023-01-30,Spell: Arch Lich,36,423.6
2023-01-29,Spell: Asphyxiate,20,352.2
2023-01-30,Spell: Augment,29,173.4
2023-01-26,Spell: Augmentation of Death,16,840.6
2023-01-08,Spell: Avatar,3,633.3
2023-01-25,Spell: Bandoleer of Luclin,8,44.4
2023-01-29,Spell: Bane of Nife,53,9915.1
2023-01-24,Spell: Banishment,2,62.5
2023-01-15,Spell: Banishment of Shadows,2,250
2023-01-30,Spell: Bedlam,41,8176.2
2023-01-30,Spell: Berserker Strength,16,27.2
2023-01-28,Spell: Blanket of Forgetfulness,3,200
2023-01-26,Spell: Blast of Poison,14,82.4
2023-01-29,Spell: Blizzard,25,42
2023-01-29,Spell: Bond of Death,15,673.3
2023-01-28,Spell: Bonds of Tunare,23,215.2
2023-01-29,Spell: Boon of Immolation,4,200
2023-01-30,Spell: Boon of the Clear Mind,25,228.9
2023-01-29,Spell: Boon of the Garou,18,91.9
2023-01-29,Spell: Breath of Karana,45,156.1
2023-01-15,Spell: Breeze,4,26.2
2023-01-19,Spell: Burnout IV,14,2535.7
2023-01-29,Spell: Cackling Bones,16,33.8
2023-01-30,Spell: Call of Bones,51,200.9
2023-01-25,Spell: Call of Earth,5,60
2023-01-23,Spell: Call of Fire,11,36.4
2023-01-29,Spell: Call of Karana,11,4681.8
2023-01-30,Spell: Call of Sky,4,62.5
2023-01-30,Spell: Call of the Hero,97,3874.5
2023-01-24,Spell: Call of the Predator,13,76.9
2023-01-29,Spell: Cannibalize III,13,95.4
2023-01-30,Spell: Cannibalize IV,37,2205.4
2023-01-07,Spell: Celestial Elixir,2,57.5
2023-01-29,Spell: Celestial Healing,39,283.3
2023-01-26,Spell: Chill Bones,21,290.5
2023-01-26,Spell: Chilling Embrace,9,57.8
2023-01-28,Spell: Circle of Cobalt Scar,1,50
2023-01-04,Spell: Circle of Force,2,150
2023-01-26,Spell: Circle of Great Divide,4,27.5
2023-01-30,Spell: Circle of Summer,28,183.9
2023-01-23,Spell: Circle of Wakening Lands,8,36.9
2023-01-30,Spell: Circle of Winter,11,180
2023-01-30,Spell: Clarity II,56,1924.1
2023-01-03,Spell: Cobalt Scar Portal,1,50
2023-01-14,Spell: Collaboration,1,20
2023-01-26,Spell: Color Flux,1,250
2023-01-30,Spell: Color Shift,13,22.7
2023-01-30,Spell: Color Skew,46,110.2
2023-01-29,Spell: Color Slant,37,139.2
2023-01-16,Spell: Column of Lightning,1,25
2023-01-29,Spell: Conjuration: Air,10,400
2023-01-29,Spell: Conjuration: Earth,10,550
2023-01-29,Spell: Conjuration: Water,11,590.8
2023-01-30,Spell: Conjure Corpse,32,156.9
2023-01-29,Spell: Convergence,26,197.1
2023-01-29,Spell: Cornucopia,24,68.8
2023-01-29,Spell: Corporeal Empathy,31,44.7
2023-01-30,Spell: Cripple,13,173.1
2023-01-29,Spell: Dead Man Floating,46,114.6
2023-01-23,Spell: Dead Men Floating,10,4050
2023-01-30,Spell: Death Pact,28,48.4
2023-01-30,Spell: Death Peace,12,58.8
2023-01-17,Spell: Defoliation,5,85
2023-01-30,Spell: Dementia,21,166.7
2023-01-30,Spell: Demi Lich,24,8137.5
2023-01-18,Spell: Devouring Darkness,5,1020
2023-01-30,Spell: Dictate,86,22511.6
2023-01-24,Spell: Disempower,7,19.3
2023-01-28,Spell: Disintegrate,6,233.3
2023-01-17,Spell: Divine Intervention,5,540
2023-01-21,Spell: Divine Purpose,2,50
2023-01-05,Spell: Divine Strength,2,45
2023-01-23,Spell: Draught of Jiva,12,37.5
2023-01-28,Spell: Egress,5,540
2023-01-29,Spell: Elemental Maelstrom,11,57.7
2023-01-28,Spell: Emissary of Thule,9,23333.3
2023-01-30,Spell: Endure Magic,2,7.5
2023-01-27,Spell: Energy Storm,5,40
2023-01-30,Spell: Enforced Reverence,13,51.2
2023-01-30,Spell: Enlightenment,35,134.7
2023-01-30,Spell: Enslave Death,23,908.7
2023-01-29,Spell: Enticement of Flame,24,44
2023-01-22,Spell: Entrapping Roots,10,195
2023-01-30,Spell: Evacuate,50,187
2023-01-29,Spell: Everfount,25,68
2023-01-17,Spell: Exile Undead,4,100
2023-01-16,Spell: Extinguish Fatigue,5,47
2023-01-24,Spell: Eye of Tallon,5,120
2023-01-29,Spell: Feedback,30,371.3
2023-01-29,Spell: Fist of Karana,27,5829.6
2023-01-26,Spell: Fixation of Ro,9,51.7
2023-01-29,Spell: Flame of Light,12,58.8
2023-01-25,Spell: Flaming Sword of Xuzl,3,94.7
2023-01-28,Spell: Focus of Spirit,17,219.4
2023-01-30,Spell: Forlorn Deeds,31,4845.2
2023-01-21,Spell: Form of the Great Bear,27,838.9
2023-01-27,Spell: Form of the Howler,26,227.5
2023-01-29,Spell: Form of the Hunter,34,1891.2
2023-01-23,Spell: Fortitude,26,339
2023-01-22,Spell: Frost,7,235.7
