2022-03-11,Spell: Aegolism,37,1374.3
2022-03-02,Spell: Allure,5,800
2022-03-01,Spell: Animate Dead,5,34
2022-03-09,Spell: Arch Lich,36,1600
2022-03-04,Spell: Asphyxiate,15,699.9
2022-03-10,Spell: Augment,1,300
2022-03-11,Spell: Augmentation of Death,32,2106.2
2022-03-03,Spell: Avatar,1,900
2022-03-11,Spell: Bandoleer of Luclin,23,52.7
2022-03-10,Spell: Bane of Nife,3,12000
2022-03-10,Spell: Banishment,3,99
2022-03-11,Spell: Banshee Aura,6,16.7
2022-03-09,Spell: Bedlam,8,11750
2022-03-11,Spell: Berserker Strength,17,31.2
2022-03-02,Spell: Blanket of Forgetfulness,5,215
2022-03-10,Spell: Blast of Poison,4,62.5
2022-03-11,Spell: Blizzard,25,58.2
2022-02-23,Spell: Bond of Death,6,433.3
2022-02-10,Spell: Bonds of Tunare,1,300
2022-03-07,Spell: Boon of Immolation,11,56.8
2022-03-09,Spell: Boon of the Clear Mind,4,82.5
2022-03-11,Spell: Boon of the Garou,13,214.6
2022-03-04,Spell: Breath of Karana,3,333.3
2022-03-06,Spell: Breeze,3,41.7
2022-03-09,Spell: Burnout IV,13,2346.2
2022-03-10,Spell: Cackling Bones,17,48.2
2022-03-11,Spell: Call of Bones,53,301.4
2022-03-05,Spell: Call of Fire,3,36.7
2022-03-11,Spell: Call of Karana,10,385
2022-02-10,Spell: Call of Sky,1,50
2022-03-11,Spell: Call of the Hero,36,23222.2
2022-03-09,Spell: Call of the Predator,31,209.7
2022-03-11,Spell: Cannibalize III,23,99.7
2022-03-01,Spell: Cannibalize IV,4,9375
2022-03-03,Spell: Cast Force,2,50
2022-03-10,Spell: Celestial Healing,43,820.9
2022-02-26,Spell: Chill Bones,7,364.3
2022-03-11,Spell: Chilling Embrace,56,47.6
2022-02-24,Spell: Circle of Force,11,200
2022-03-07,Spell: Circle of Summer,38,393.2
2022-03-10,Spell: Circle of Wakening Lands,4,26.2
