2022-05-02,Spell: Abscond,4,87
2022-05-15,Spell: Acumen,25,92.4
2022-05-14,Spell: Aegis,6,269.2
2022-05-14,Spell: Aegis of Ro,12,63.8
2022-05-17,Spell: Aegolism,27,516.7
2022-05-05,Spell: Allure,13,792.3
2022-04-28,Spell: Animate Dead,3,30
2022-05-16,Spell: Arch Lich,33,1327.3
2022-05-16,Spell: Asphyxiate,3,866.7
2022-05-17,Spell: Augment,8,850
2022-05-16,Spell: Augmentation of Death,20,1002.5
2022-04-26,Spell: Avatar,3,1000
2022-05-18,Spell: Bandoleer of Luclin,54,50.5
2022-05-15,Spell: Bane of Nife,1,7000
2022-04-21,Spell: Banishment,1,99
2022-05-01,Spell: Banishment of Shadows,15,453.3
2022-05-15,Spell: Berserker Spirit,1,20
2022-05-15,Spell: Berserker Strength,12,25.4
2022-05-17,Spell: Blanket of Forgetfulness,6,316.7
2022-05-17,Spell: Blast of Poison,37,53
2022-05-16,Spell: Blizzard,57,37
2022-05-17,Spell: Bond of Death,21,340.5
2022-05-18,Spell: Bonds of Tunare,6,433.3
2022-05-14,Spell: Boon of the Garou,25,190.8
2022-05-16,Spell: Breath of Karana,3,333.3
2022-05-14,Spell: Breath of the Dead,1,10
2022-05-17,Spell: Breeze,7,39.3
2022-05-17,Spell: Burnout IV,19,1689.5
2022-05-17,Spell: Cackling Bones,8,45
2022-05-17,Spell: Call of Bones,47,290.9
2022-05-10,Spell: Call of Earth,4,87.2
2022-05-14,Spell: Call of Fire,12,64.2
2022-05-02,Spell: Call of Karana,2,349
2022-05-17,Spell: Call of Sky,6,54.2
2022-04-25,Spell: Call of the Hero,6,22333.3
2022-05-17,Spell: Call of the Predator,30,114.5
2022-05-16,Spell: Cannibalize III,6,133.3
2022-05-15,Spell: Cannibalize IV,21,6928.6
2022-05-15,Spell: Cast Force,3,33.3
2022-05-17,Spell: Celestial Healing,58,719
2022-05-13,Spell: Chilling Embrace,17,52.9
2022-05-18,Spell: Circle of Force,8,157.5
2022-05-17,Spell: Circle of Great Divide,2,22.5
2022-05-08,Spell: Circle of Iceclad,1,15
2022-05-16,Spell: Circle of Summer,36,353.5
2022-05-11,Spell: Circle of Wakening Lands,12,26.1
2022-05-14,Spell: Circle of Winter,17,239.7
2022-05-17,Spell: Clarity II,14,2085.7
2022-05-18,Spell: Color Shift,27,26.1
2022-05-14,Spell: Color Skew,14,57.9
2022-05-14,Spell: Color Slant,6,283.3
2022-05-16,Spell: Conjuration: Air,6,300
2022-05-06,Spell: Conjuration: Earth,1,350
2022-05-18,Spell: Conjure Corpse,9,566.7
2022-05-14,Spell: Convergence,14,325
2022-05-03,Spell: Cornucopia,1,100
2022-05-17,Spell: Corporeal Empathy,18,58.3
2022-05-17,Spell: Cripple,9,319.4
2022-05-17,Spell: Dead Man Floating,16,88.4
2022-05-13,Spell: Death Pact,3,83.3
2022-04-28,Spell: Death Peace,4,112.5
2022-05-17,Spell: Defoliation,20,137.8
2022-05-16,Spell: Dementia,24,242.7
2022-05-03,Spell: Demi Lich,5,11800
2022-05-17,Spell: Devouring Darkness,4,2000
2022-05-16,Spell: Dictate,2,13000
2022-05-12,Spell: Disempower,5,11
2022-04-29,Spell: Disintegrate,12,695.8
2022-05-10,Spell: Divine Purpose,4,28.8
2022-05-14,Spell: Divine Strength,5,40
2022-05-11,Spell: Egress,1,800
2022-05-18,Spell: Elemental Maelstrom,39,45.4
2022-05-01,Spell: Emissary of Thule,7,22428.6
2022-05-09,Spell: Endure Magic,4,9.5
2022-05-17,Spell: Energy Storm,5,25
2022-05-16,Spell: Enforced Reverence,7,102.9
2022-05-17,Spell: Enlightenment,8,500
2022-05-02,Spell: Enslave Death,3,1000
2022-05-10,Spell: Enstill,1,10
2022-05-17,Spell: Enticement of Flame,34,94.7
2022-05-16,Spell: Entrapping Roots,4,725
2022-05-14,Spell: Evacuate,14,408.6
2022-05-15,Spell: Extinguish Fatigue,1,20
2022-05-17,Spell: Feedback,49,151.4
2022-05-17,Spell: Fixation of Ro,22,63.2
2022-05-18,Spell: Flame of Light,29,83.1
2022-05-18,Spell: Flaming Sword of Xuzl,11,59.1
2022-05-17,Spell: Focus of Spirit,14,492.9
2022-04-20,Spell: Forlorn Deeds,1,3000
2022-05-16,Spell: Form of the Great Bear,16,2300
2022-05-17,Spell: Form of the Howler,8,72.5
2022-05-17,Spell: Form of the Hunter,11,3681.8
2022-05-16,Spell: Fortitude,1,200
2022-05-16,Spell: Gift of Brilliance,17,1176.5
2022-05-12,Spell: Gift of Insight,3,433.3
2022-05-06,Spell: Gift of Pure Thought,6,6500
2022-05-17,Spell: Gift of Xev,7,52.1
2022-05-14,Spell: Girdle of Karana,6,475
2022-05-13,Spell: Glamour of Tunare,1,100
2022-05-01,Spell: Gravity Flux,2,22.5
2022-05-17,Spell: Great Divide Portal,5,29
2022-05-16,Spell: Greater Conjuration: Air,7,757.1
2022-05-16,Spell: Greater Conjuration: Fire,8,675
2022-04-19,Spell: Greater Conjuration: Water,1,750
2022-05-06,Spell: Greater Summoning: Earth,1,100
2022-05-01,Spell: Greater Summoning: Water,1,100
2022-05-18,Spell: Greater Vocaration: Air,13,853.8
2022-05-18,Spell: Greater Vocaration: Fire,47,436.7
2022-05-12,Spell: Greater Vocaration: Water,13,5692.3
2022-05-17,Spell: Harmshield,32,34.9
2022-05-16,Spell: Haunting Corpse,40,113.1
2022-05-18,Spell: Heroic Bond,28,70.6
2022-05-15,Spell: Hungry Earth,10,31
2022-05-16,Spell: Ice Spear of Solist,23,295.7
2022-05-18,Spell: Improved Invisibility,17,140
2022-05-10,Spell: Insidious Decay,7,114.3
2022-05-16,Spell: Insipid Weakness,24,30.8
2022-05-17,Spell: Intensify Death,42,95.4
2022-05-16,Spell: Invert Gravity,3,100
2022-04-30,Spell: Invisibility to Undead,1,100
2022-05-17,Spell: Invoke Death,15,423.3
2022-05-16,Spell: Invoke Fear,8,41.2
2022-05-17,Spell: Invoke Shadow,68,149.2
2022-05-01,Spell: Legacy of Thorn,3,583.3
2022-05-06,Spell: Lesser Conjuration: Earth,1,250
2022-05-11,Spell: Levant,6,3833.3
2022-05-09,Spell: Levitate,3,10
2022-05-15,Spell: Lich,17,152.1
2022-05-18,Spell: Lure of Ice,16,884.4
2022-05-16,Spell: Malignant Dead,9,41.1
2022-05-14,Spell: Malo,3,31000
2022-05-17,Spell: Mana Sieve,13,203.8
2022-05-18,Spell: Manasink,9,53.9
2022-05-16,Spell: Manastorm,20,247.5
2022-05-16,Spell: Mark of Karn,6,2133.3
2022-05-17,Spell: Mask of the Hunter,8,16375
2022-05-17,Spell: Mesmerization,16,35
2022-05-15,Spell: Minion of Shadows,10,919.7
2022-05-16,Spell: Minor Conjuration: Air,5,134
2022-05-06,Spell: Minor Conjuration: Fire,4,137.5
2022-05-18,Spell: Monster Summoning II,38,65.6
2022-05-16,Spell: Monster Summoning III,17,391.2
2022-04-22,Spell: Muzzle of Mardu,1,12000
2022-05-16,Spell: Naltron's Mark,5,700
2022-05-17,Spell: Nature Walkers Behest,27,1474.1
2022-05-15,Spell: Nullify Magic,21,16.7
2022-05-16,Spell: Paralyzing Earth,8,31.9
2022-05-18,Spell: Pillage Enchantment,20,94.5
2022-04-24,Spell: Pillar of Fire,5,19
2022-05-15,Spell: Pillar of Flame,2,400
2022-05-17,Spell: Pillar of Frost,34,72.9
2022-05-18,Spell: Pillar of Lightning,19,56.1
2022-05-17,Spell: Pox of Bertoxxulous,25,15160
2022-05-18,Spell: Protection of the Glades,41,1112.2
2022-05-15,Spell: Quiver of Marr,15,53.3
2022-05-11,Spell: Quivering Veil of Xarn,3,766.7
2022-05-15,Spell: Radiant Visage,1,100
2022-05-10,Spell: Rage of Zomm,2,99
2022-05-10,Spell: Recant Magic,6,141.7
2022-05-07,Spell: Reckoning,9,47
2022-05-14,Spell: Regrowth of the Grove,8,401.9
2022-05-17,Spell: Renew Bones,42,99
2022-05-03,Spell: Reoccurring Amnesia,6,43.3
2022-04-30,Spell: Restless Bones,1,15
2022-05-08,Spell: Ring of Iceclad,1,15
2022-04-26,Spell: Ro's Fiery Sundering,2,50
2022-05-15,Spell: Scars of Sigil,25,49.6
2022-05-16,Spell: Scent of Terris,4,97.5
2022-05-10,Spell: Scintillation,6,89.5
2022-05-14,Spell: Sedulous Subversion,1,3000
2022-05-16,Spell: Servant of Bones,3,3666.7
2022-05-16,Spell: Shadowbond,9,158.9
2022-05-14,Spell: Shiftless Deeds,34,79.6
2022-05-14,Spell: Shock Spiral of Al'Kabor,1,25
2022-05-01,Spell: Shock of the Tainted,3,43.3
2022-05-14,Spell: Shroud of Death,10,50
2022-05-15,Spell: Shroud of Hate,7,35.7
2022-05-17,Spell: Shroud of Pain,27,85.9
2022-05-11,Spell: Shroud of Undeath,1,30000
2022-04-24,Spell: Shroud of the Spirits,1,100
2022-05-17,Spell: Spirit Quickening,7,99.9
2022-05-16,Spell: Spirit of Scale,20,152.8
2022-05-14,Spell: Spirit of the Howler,4,4875
2022-05-16,Spell: Splurt,32,374.8
2022-05-17,Spell: Strip Enchantment,19,27.6
2022-05-08,Spell: Stun Command,5,262
2022-05-06,Spell: Succor,1,300
2022-05-11,Spell: Summon Corpse,20,358.8
2022-05-16,Spell: Summon Dead,55,86.3
2022-05-18,Spell: Summon Shard of the Core,14,36.4
2022-05-01,Spell: Summoning: Air,1,50
2022-05-01,Spell: Summoning: Fire,1,75
2022-05-10,Spell: Sunskin,4,99
2022-05-13,Spell: Supernova,1,300
2022-05-05,Spell: Surge of Enfeeblement,6,30
2022-05-17,Spell: Talisman of Jasinth,18,83.9
2022-05-10,Spell: Talisman of Shadoo,2,150
2022-05-16,Spell: Talisman of the Cat,5,290
2022-05-17,Spell: Talisman of the Raptor,1,400
2022-05-17,Spell: Talisman of the Rhino,4,375
2022-05-14,Spell: Tears of Druzzil,15,45.3
2022-05-10,Spell: Tears of Solusek,4,75
2022-05-17,Spell: Tepid Deeds,13,40
2022-05-12,Spell: The Unspoken Word,5,240
2022-05-15,Spell: Theft of Thought,26,438.5
2022-05-16,Spell: Thrall of Bones,9,100
2022-05-10,Spell: Thunderbold,5,70
2022-05-03,Spell: Thunderclap,2,62.5
2022-05-11,Spell: Torment of Argli,1,2000
2022-05-05,Spell: Torpor,11,67090.9
2022-05-10,Spell: Torrent of Poison,4,40
2022-05-17,Spell: Translocate,16,168.7
2022-05-18,Spell: Translocate: Group,19,109.5
2022-05-17,Spell: Trepidation,8,271.9
2022-05-14,Spell: Trucidation,1,300
2022-04-30,Spell: Tumultuous Strength,13,40.8
2022-04-29,Spell: Turning of the Unnatural,1,50
2022-05-06,Spell: Umbra,2,950
2022-05-13,Spell: Upheaval,12,76.8
2022-05-04,Spell: Vampiric Curse,15,74
2022-05-08,Spell: Velocity,3,40
2022-05-17,Spell: Visions of Grandeur,9,11444.4
2022-05-10,Spell: Vocarate: Air,11,150
2022-05-10,Spell: Vocarate: Fire,7,107.1
2022-05-16,Spell: Vocarate: Water,34,185.2
2022-04-20,Spell: Voice Graft,1,15
2022-05-17,Spell: Wake of Tranquility,18,99.8
2022-05-15,Spell: Wakening Lands Portal,7,30.7
2022-05-17,Spell: Wandering Mind,20,119
2022-05-16,Spell: Wave of Healing,13,80.8
2022-05-08,Spell: Wind of Tishani,2,125
2022-04-23,Spell: Wind of Tishanian,2,150
2022-05-05,Spell: Winds of Gelid,11,386.4
2022-05-17,Spell: Word of Redemption,5,640
2022-05-15,Spell: Word of Restoration,3,500
2022-05-15,Spell: Word of Souls,21,21.7
2022-05-16,Spell: Word of Vigor,1,50
2022-05-18,Spell: Wrath of the Elements,7,271.4
2022-05-14,Spell: Yaulp IV,28,49.8
