2024-07-19,Spell: Abscond,0,0
2024-09-03,Spell: Acumen,556,209
2024-09-03,Spell: Aegis,223,206
2024-09-03,Spell: Aegis of Ro,867,108
2024-09-03,Spell: Aegolism,88,221
2024-09-03,Spell: Allure,188,759
2024-08-24,Spell: Animate Dead,20,22
2023-11-08,Spell: Annul Magic,0,0
2023-06-06,Spell: Antidote,0,0
2024-09-03,Spell: Arch Lich,246,196
2024-07-16,Spell: Armor of Protection,0,0
2024-09-02,Spell: Asphyxiate,84,100
2024-09-03,Spell: Atol`s Spectral Shackles,261,100
2024-09-03,Spell: Augment,219,170
2024-09-03,Spell: Augmentation of Death,271,971
2024-09-03,Spell: Avatar,94,500
2024-09-03,Spell: Bandoleer of Luclin,722,49
2024-09-02,Spell: Bane of Nife,139,16928
2023-06-06,Spell: Banish Summoned,0,0
2024-04-21,Spell: Banish Undead,0,0
2024-09-02,Spell: Banishment,21,0
2024-09-01,Spell: Banishment of Shadows,74,115
2024-09-02,Spell: Banshee Aura,33,34
2024-09-04,Spell: Bedlam,1039,9802
2024-02-29,Spell: Beguile,0,0
2024-08-31,Spell: Beguile Undead,2,12
2024-08-09,Spell: Berserker Spirit,1,0
2024-09-03,Spell: Berserker Strength,253,19
2024-09-03,Spell: Blanket of Forgetfulness,419,481
2024-09-03,Spell: Blast of Poison,223,47
2024-09-03,Spell: Blizzard,393,46
2023-07-10,Spell: Bobbing Corpse,0,0
2024-09-03,Spell: Bond of Death,322,484
2024-09-02,Spell: Bonds of Tunare,54,250
2024-08-27,Spell: Boon of Immolation,103,47
2024-09-03,Spell: Boon of the Clear Mind,141,136
2024-09-03,Spell: Boon of the Garou,217,137
2024-09-02,Spell: Breath of Karana,432,161
2024-09-03,Spell: Breath of the Dead,40,30
2024-08-12,Spell: Breeze,3,50
2024-09-03,Spell: Bristlebane`s Bundle,299,123
2023-06-04,Spell: Bulwark of Faith,0,0
2024-09-03,Spell: Burnout IV,113,2385
2024-09-03,Spell: Cackling Bones,144,51
2024-04-14,Spell: Cajole Undead,0,0
2024-09-03,Spell: Call of Bones,243,220
2024-09-03,Spell: Call of Earth,231,48
2024-09-03,Spell: Call of Fire,76,100
2024-08-25,Spell: Call of Flame,11,0
2024-08-28,Spell: Call of Karana,30,875
2024-09-03,Spell: Call of Sky,28,50
2024-09-03,Spell: Call of the Hero,1885,939
2024-09-03,Spell: Call of the Predator,103,50
2024-09-03,Spell: Cannibalize III,306,99
2024-09-03,Spell: Cannibalize IV,216,920
2024-08-25,Spell: Cast Force,11,25
2024-05-20,Spell: Celerity,0,0
2024-08-31,Spell: Celestial Elixir,4,150
2024-09-03,Spell: Celestial Healing,155,177
2023-12-24,Spell: Cessation of Cor,0,0
2024-09-03,Spell: Chill Bones,543,432
2024-09-03,Spell: Chilling Embrace,113,61
2023-12-10,Spell: Chloroplast,0,0
2024-09-03,Spell: Circle of Cobalt Scar,14,0
2024-09-02,Spell: Circle of Force,15,200
2024-08-27,Spell: Circle of Great Divide,78,27
2024-07-25,Spell: Circle of Iceclad,0,0
2024-09-02,Spell: Circle of Summer,109,124
2024-09-03,Spell: Circle of Wakening Lands,70,49
2024-09-03,Spell: Circle of Winter,108,144
2024-09-03,Spell: Clarity,19,1000
2024-09-03,Spell: Clarity II,266,990
2024-09-02,Spell: Cobalt Scar Portal,112,0
2024-08-01,Spell: Collaboration,0,0
2024-04-25,Spell: Color Flux,0,0
2024-09-03,Spell: Color Shift,346,21
2024-09-03,Spell: Color Skew,283,65
2024-09-03,Spell: Color Slant,285,85
2024-08-29,Spell: Column of Lightning,31,62
2023-07-27,Spell: Companion Spirit,0,0
2024-08-31,Spell: Conjuration: Air,100,251
2024-08-31,Spell: Conjuration: Earth,31,400
2024-06-30,Spell: Conjuration: Fire,0,0
2024-09-02,Spell: Conjuration: Water,36,0
2024-09-03,Spell: Conjure Corpse,616,114
2024-09-03,Spell: Convergence,541,74
2023-06-17,Spell: Convoke Shadow,0,0
2024-08-26,Spell: Cornucopia,8,50
2024-09-03,Spell: Corporeal Empathy,137,40
2024-08-31,Spell: Counteract Disease,1,12
2024-09-02,Spell: Cripple,188,88
2024-06-14,Spell: Crystallize Mana,0,0
2024-08-09,Spell: Dazzle,1,0
2024-09-03,Spell: Dead Man Floating,492,51
2024-09-03,Spell: Dead Men Floating,343,995
2024-09-03,Spell: Death Pact,292,48
2024-09-03,Spell: Death Peace,180,50
2024-02-19,Spell: Deflux,0,0
2024-09-03,Spell: Defoliation,263,43
2024-09-03,Spell: Dementia,221,111
2024-09-04,Spell: Demi Lich,818,6907
2024-09-03,Spell: Devouring Darkness,713,1332
2023-06-24,Spell: Diamondskin,0,0
2024-09-04,Spell: Dictate,461,21020
2024-03-11,Spell: Discordant Mind,0,0
2024-08-26,Spell: Disempower,23,34
2024-09-03,Spell: Disintegrate,41,150
2024-09-01,Spell: Divine Intervention,17,0
2024-08-16,Spell: Divine Light,3,0
2024-09-03,Spell: Divine Might,31,5000
2024-08-30,Spell: Divine Purpose,76,0
2024-09-03,Spell: Divine Strength,148,49
2023-07-17,Spell: Dooming Darkness,0,0
2024-04-14,Spell: Drain Soul,0,0
2024-09-03,Spell: Draught of Jiva,239,50
2024-04-04,Spell: Dread of Night,0,0
2024-07-22,Spell: Dyn`s Dizzying Draught,0,0
2024-09-03,Spell: Dyzil`s Deafening Decoy,256,209
2024-09-01,Spell: Egress,121,340
2024-09-02,Spell: Elemental Maelstrom,225,42
2024-09-04,Spell: Emissary of Thule,709,18796
2024-07-23,Spell: Enchant Electrum,0,0
2024-07-23,Spell: Enchant Gold,0,0
2024-08-27,Spell: Endure Magic,29,50
2024-08-29,Spell: Energy Storm,11,0
2024-09-03,Spell: Enforced Reverence,124,100
2024-09-03,Spell: Enlightenment,463,219
2024-09-02,Spell: Enslave Death,132,513
2024-09-03,Spell: Enticement of Flame,307,54
2024-09-04,Spell: Entrapping Roots,86,50
2023-09-01,Spell: Envenomed Bolt,0,0
2024-09-04,Spell: Evacuate,819,132
2023-06-03,Spell: Evacuate: Fay,0,0
2023-09-03,Spell: Evacuate: Ro,0,0
2024-08-13,Spell: Everfount,3,50
2023-06-07,Spell: Exile Summoned,0,0
2024-09-02,Spell: Exile Undead,107,0
2024-02-25,Spell: Expedience,0,0
2024-08-04,Spell: Extinguish Fatigue,4,0
2024-09-04,Spell: Eye of Tallon,121,0
2024-07-28,Spell: Fascination,0,0
2024-09-01,Spell: Feedback,27,200
2023-06-04,Spell: Feign Death,0,0
2024-09-04,Spell: Fetter,4,50
2024-08-13,Spell: Fire Spiral of Al'Kabor,30,0
2024-09-03,Spell: Firestrike,12,0
2024-09-04,Spell: Fist of Karana,585,7480
2024-09-03,Spell: Fixation of Ro,223,66
2024-09-02,Spell: Flame of Light,103,46
2024-09-03,Spell: Flaming Sword of Xuzl,196,50
2024-09-03,Spell: Focus of Spirit,100,225
2023-06-03,Spell: Force Spiral of Al'Kabor,0,0
2024-04-25,Spell: Force Strike,0,0
2024-09-03,Spell: Forlorn Deeds,471,6235
2024-09-03,Spell: Form of the Great Bear,163,812
2024-09-02,Spell: Form of the Howler,176,185
2024-09-04,Spell: Form of the Hunter,53,0
2024-08-30,Spell: Fortitude,92,150
2023-06-04,Spell: Frenzied Spirit,0,0
2024-09-02,Spell: Frost,79,404
2024-06-18,Spell: Gangrenous Touch of Zum`uul,0,0
2024-05-23,Spell: Gate,0,0
2024-04-14,Spell: Gather Shadows,0,0
2024-09-03,Spell: Gift of Brilliance,207,494
2024-09-03,Spell: Gift of Insight,284,445
2023-06-04,Spell: Gift of Magic,0,0
2024-09-01,Spell: Gift of Pure Thought,108,7983
2024-09-03,Spell: Gift of Xev,194,57
2024-09-03,Spell: Girdle of Karana,72,334
2024-08-01,Spell: Glamour of Kintaz,0,0
2024-08-28,Spell: Glamour of Tunare,28,100
2024-09-03,Spell: Gravity Flux,68,0
2024-09-03,Spell: Great Divide Portal,104,48
2024-08-18,Spell: Greater Conjuration: Air,22,0
2024-09-02,Spell: Greater Conjuration: Fire,90,0
2024-09-02,Spell: Greater Conjuration: Water,60,0
2023-09-19,Spell: Greater Summoning: Air,0,0
2024-06-28,Spell: Greater Summoning: Earth,0,0
2024-05-06,Spell: Greater Summoning: Fire,0,0
2024-08-11,Spell: Greater Summoning: Water,2,0
2024-09-03,Spell: Greater Vocaration: Air,782,153
2023-06-05,Spell: Greater Vocaration: Earth,0,0
2024-09-03,Spell: Greater Vocaration: Fire,300,188
2024-09-03,Spell: Greater Vocaration: Water,170,620
2023-06-04,Spell: Guardian Spirit,0,0
2024-03-03,Spell: Halo of Light,0,0
2024-09-03,Spell: Harmshield,433,39
2023-10-19,Spell: Harvest,0,0
2024-09-02,Spell: Haunting Corpse,189,106
2023-06-04,Spell: Heart Flutter,0,0
2024-09-03,Spell: Heroic Bond,566,52
2023-08-29,Spell: Heroism,0,0
2024-09-03,Spell: Hungry Earth,333,39
2024-08-06,Spell: Ice Comet,9,0
2024-09-03,Spell: Ice Spear of Solist,118,112
2024-08-19,Spell: Ice Strike,5,50
2024-06-07,Spell: Iceclad Portal,0,0
2024-08-23,Spell: Identify,31,25
2024-02-19,Spell: Ignite Blood,0,0
2024-08-27,Spell: Ignite Bones,49,0
2024-05-17,Spell: Illusion: Air Elemental,0,0
2023-08-31,Spell: Illusion: Halfling,0,0
2023-12-30,Spell: Illusion: Skeleton,0,0
2024-09-01,Spell: Imbue Fire Opal,24,0
2024-08-29,Spell: Immobilize,16,36
2024-09-03,Spell: Improved Invis vs Undead,177,129
2024-09-03,Spell: Improved Invisibility,512,132
2024-08-26,Spell: Incinerate Bones,47,200
2024-09-03,Spell: Inferno of Al`Kabor,363,61
2024-09-03,Spell: Infusion,470,126
2024-08-14,Spell: Insidious Decay,2,0
2024-01-14,Spell: Insidious Malady,0,0
2024-09-03,Spell: Insipid Weakness,105,36
2024-09-02,Spell: Intensify Death,290,93
2024-08-31,Spell: Invert Gravity,47,50
2024-08-10,Spell: Invigor,1,0
2024-08-13,Spell: Invisibility to Undead,1,0
2024-09-03,Spell: Invoke Death,204,711
2024-09-03,Spell: Invoke Fear,78,23
2024-09-03,Spell: Invoke Shadow,593,99
2024-03-30,Spell: Jyll`s Static Pulse,0,0
2023-06-02,Spell: Kintaz`s Animation,0,0
2024-09-03,Spell: Largarn`s Lamentation,124,381
2024-07-25,Spell: Lava Storm,0,0
2024-09-02,Spell: Legacy of Thorn,83,609
2024-08-25,Spell: Lesser Conjuration: Earth,31,300
2024-08-31,Spell: Lesser Conjuration: Water,165,200
2024-02-11,Spell: Lesser Summoning: Earth,0,0
2024-08-23,Spell: Lesser Summoning: Fire,3,0
2024-01-26,Spell: Lesser Summoning: Water,0,0
2024-09-03,Spell: Levant,664,569
2024-08-26,Spell: Levitate,45,22
2024-09-03,Spell: Lich,74,246
2024-09-01,Spell: Life Leech,56,7348
2024-07-08,Spell: Lifedraw,0,0
2024-07-29,Spell: Lightning Storm,0,0
2024-06-18,Spell: Lure of Flame,0,0
2024-09-02,Spell: Lure of Ice,40,450
2024-09-03,Spell: Mala,835,131
2024-09-03,Spell: Malignant Dead,175,45
2024-09-04,Spell: Malo,559,10517
2024-04-03,Spell: Malosini,0,0
2024-09-03,Spell: ManA Sieve,279,154
2024-09-02,Spell: Manasink,225,120
2024-08-31,Spell: Manastorm,171,50
2024-06-19,Spell: Maniacal Strength,0,0
2024-09-03,Spell: Mark of Karn,116,508
2023-06-01,Spell: Markar's Relocation,0,0
2024-09-03,Spell: Markar`s Discord,116,0
2024-09-04,Spell: Mask of the Hunter,260,9699
2024-02-20,Spell: Memory Flux,0,0
2024-09-03,Spell: Mesmerization,396,49
2023-06-02,Spell: Mesmerize,0,0
2024-09-03,Spell: Mind Wipe,243,85
2024-09-03,Spell: Minion of Shadows,192,601
2024-08-29,Spell: Minor Conjuration: Air,32,0
2024-09-02,Spell: Minor Conjuration: Fire,60,200
2023-11-23,Spell: Minor Conjuration: Water,0,0
2023-06-04,Spell: Minor Summoning: Earth,0,0
2024-01-11,Spell: Modulating Rod,0,0
