2024-12-14,Spell: Aanya`s Animation,0,0
2025-04-06,Spell: Abscond,1,0
2025-04-08,Spell: Acumen,80,200
2025-04-08,Spell: Aegis,58,200
2025-04-09,Spell: Aegis of Ro,62,100
2025-04-08,Spell: Aegolism,93,331
2025-04-08,Spell: Allure,228,688
2025-03-20,Spell: Animate Dead,10,32
2024-10-30,Spell: Annul Magic,0,0
2024-11-25,Spell: Antidote,0,0
2025-04-09,Spell: Arch Lich,89,150
2025-04-07,Spell: Arch Shielding,27,0
2025-03-11,Spell: Armor of Protection,8,0
2025-04-06,Spell: Asphyxiate,23,0
2025-01-23,Spell: Assiduous Vision,0,0
2025-04-09,Spell: Atol`s Spectral Shackles,96,71
2025-04-08,Spell: Augment,53,130
2025-04-09,Spell: Augmentation of Death,37,825
2025-04-06,Spell: Avatar,52,571
2025-04-09,Spell: Bandoleer of Luclin,615,42
2025-03-31,Spell: Bane of Nife,19,20000
2023-06-06,Spell: Banish Summoned,0,0
2024-04-21,Spell: Banish Undead,0,0
2025-04-08,Spell: Banishment,48,100
2025-03-24,Spell: Banishment of Shadows,20,0
2025-04-08,Spell: Banshee Aura,33,39
2025-04-07,Spell: Bedlam,24,10285
2024-02-29,Spell: Beguile,0,0
2024-08-31,Spell: Beguile Undead,0,0
2024-08-09,Spell: Berserker Spirit,0,0
2025-04-09,Spell: Berserker Strength,238,17
2024-12-05,Spell: Bind Sight,0,0
2025-04-09,Spell: Blanket of Forgetfulness,234,499
2025-04-09,Spell: Blast of Poison,395,48
2025-04-09,Spell: Blizzard,413,48
2023-07-10,Spell: Bobbing Corpse,0,0
2025-03-14,Spell: Boil Blood,14,0
2025-02-06,Spell: Boltran`s Agacerie,0,0
2025-04-06,Spell: Bond of Death,109,494
2025-04-09,Spell: Bonds of Tunare,10,0
2025-04-09,Spell: Boon of Immolation,45,40
2025-04-06,Spell: Boon of the Clear Mind,58,183
2025-04-08,Spell: Boon of the Garou,128,97
2025-04-09,Spell: Breath of Karana,38,110
2025-04-02,Spell: Breath of the Dead,2,0
2025-02-25,Spell: Breeze,0,0
2025-04-09,Spell: Bristlebane`s Bundle,293,63
2023-06-04,Spell: Bulwark of Faith,0,0
2025-04-08,Spell: Burnout IV,13,1000
2025-04-07,Spell: Cackling Bones,87,45
2024-04-14,Spell: Cajole Undead,0,0
2025-04-09,Spell: Call of Bones,1463,248
2025-03-29,Spell: Call of Earth,94,62
2025-03-28,Spell: Call of Fire,40,295
2025-02-14,Spell: Call of Flame,0,0
2025-04-06,Spell: Call of Karana,98,690
2025-04-09,Spell: Call of Sky,32,0
2025-04-09,Spell: Call of the Hero,364,855
2025-03-31,Spell: Call of the Predator,128,35
2025-02-15,Spell: Cannibalize,0,0
2025-04-09,Spell: Cannibalize III,188,94
2025-04-09,Spell: Cannibalize IV,89,533
2025-04-08,Spell: Cast Force,261,26
2024-05-20,Spell: Celerity,0,0
2024-08-31,Spell: Celestial Elixir,0,0
2025-04-08,Spell: Celestial Healing,299,153
2023-12-24,Spell: Cessation of Cor,0,0
2025-04-07,Spell: Chill Bones,14,0
2025-04-09,Spell: Chilling Embrace,197,50
2024-12-22,Spell: Chloroplast,0,0
2025-03-16,Spell: Circle of Cobalt Scar,12,50
2025-04-09,Spell: Circle of Force,106,204
2025-04-09,Spell: Circle of Great Divide,51,50
2024-12-22,Spell: Circle of Iceclad,0,0
2025-04-09,Spell: Circle of Summer,98,183
2025-04-09,Spell: Circle of Wakening Lands,71,50
2025-04-09,Spell: Circle of Winter,99,167
2024-11-16,Spell: Clarity,0,0
2025-04-09,Spell: Clarity II,121,1005
2025-03-27,Spell: Cobalt Scar Portal,33,50
2024-08-01,Spell: Collaboration,0,0
2024-04-25,Spell: Color Flux,0,0
2025-04-09,Spell: Color Shift,540,25
2025-04-09,Spell: Color Skew,373,90
2025-04-08,Spell: Color Slant,58,180
2025-04-05,Spell: Column of Lightning,54,62
2023-07-27,Spell: Companion Spirit,0,0
2025-03-28,Spell: Conjuration: Air,52,0
2025-03-28,Spell: Conjuration: Earth,56,0
2025-01-24,Spell: Conjuration: Fire,0,0
2025-03-28,Spell: Conjuration: Water,52,0
2025-04-09,Spell: Conjure Corpse,78,171
2025-04-09,Spell: Convergence,106,97
2023-06-17,Spell: Convoke Shadow,0,0
2025-04-08,Spell: Cornucopia,13,0
2025-04-09,Spell: Corporeal Empathy,122,54
2024-08-31,Spell: Counteract Disease,0,0
2025-04-09,Spell: Cripple,57,98
2024-06-14,Spell: Crystallize Mana,0,0
2024-08-09,Spell: Dazzle,0,0
2025-04-09,Spell: Dead Man Floating,542,58
2025-04-09,Spell: Dead Men Floating,97,1776
2025-04-09,Spell: Death Pact,210,46
2025-04-09,Spell: Death Peace,120,0
2024-02-19,Spell: Deflux,0,0
2025-04-09,Spell: Defoliation,40,50
2025-04-09,Spell: Dementia,89,96
2025-04-09,Spell: Demi Lich,847,6952
2025-04-09,Spell: Devouring Darkness,17,0
