2022-05-30,Spell: Abscond,3,199
2022-06-05,Spell: Acumen,14,83.6
2022-06-06,Spell: Aegis,12,262.5
2022-06-06,Spell: Aegis of Ro,12,58.3
2022-06-06,Spell: Aegolism,39,454.6
2022-06-02,Spell: Allure,11,631.5
2022-06-06,Spell: Arch Lich,40,1330
2022-05-31,Spell: Asphyxiate,11,936.4
2022-05-30,Spell: Augment,11,795.5
2022-06-06,Spell: Augmentation of Death,33,937.9
2022-06-06,Spell: Avatar,9,1000
2022-06-06,Spell: Bandoleer of Luclin,45,57.5
2022-05-27,Spell: Bane of Nife,6,6833.3
2022-06-06,Spell: Banishment,4,125
2022-05-18,Spell: Bedlam,1,16000
2022-06-04,Spell: Berserker Spirit,2,20
2022-06-04,Spell: Berserker Strength,12,25
2022-05-17,Spell: Blanket of Forgetfulness,2,450
2022-06-06,Spell: Blast of Poison,39,59.5
2022-05-30,Spell: Blizzard,38,46.6
2022-06-05,Spell: Bond of Death,26,326.9
2022-05-23,Spell: Bonds of Tunare,11,390.9
2022-05-29,Spell: Boon of Immolation,1,99
2022-05-30,Spell: Boon of the Clear Mind,4,149.5
2022-06-06,Spell: Boon of the Garou,32,210.4
2022-05-30,Spell: Breath of Karana,6,308.3
2022-05-27,Spell: Breath of the Dead,7,11.7
2022-05-22,Spell: Breeze,9,45.6
2022-06-06,Spell: Burnout IV,24,1729.2
2022-06-02,Spell: Cackling Bones,5,37
2022-05-31,Spell: Calefaction,1,85
2022-06-06,Spell: Call of Bones,57,296.8
2022-06-05,Spell: Call of Earth,17,85.2
2022-06-06,Spell: Call of Fire,11,74.5
2022-06-05,Spell: Call of Sky,13,82.7
2022-06-06,Spell: Call of the Hero,28,19750
2022-06-06,Spell: Call of the Predator,43,81.5
2022-06-06,Spell: Cannibalize III,24,96.9
2022-05-31,Spell: Cannibalize IV,14,6257.1
2022-05-15,Spell: Cast Force,3,33.3
2022-06-06,Spell: Celestial Healing,57,664.9
2022-06-05,Spell: Chilling Embrace,20,49.5
2022-06-06,Spell: Circle of Force,21,174.2
2022-05-30,Spell: Circle of Great Divide,8,24.4
2022-05-08,Spell: Circle of Iceclad,1,15
